"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","面積（㎡）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","大里戸ノ上","門司",9,68000000,450,"不整形",17,400,"2011年","木造","共同住宅","住宅","南東","市道",3.2,"１種住居",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","大里戸ノ上","門司",18,44000000,200,"ほぼ正方形",14.3,100,"2025年","木造","住宅","住宅","東","市道",5.9,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","大里原町","門司",9,71000000,230,"ほぼ長方形",13,95,"2025年","","住宅","住宅","北西","市道",8.2,"近隣商業",80,300,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","大里原町","門司",11,57000000,210,"長方形",10.2,105,"2024年","木造","住宅","住宅","北西","市道",5.9,"１種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","大里東","小森江",13,1200000,220,"ほぼ長方形",12,80,"1960年","木造","住宅","住宅","南西","道路",2,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","大里東","小森江",3,6500000,180,"ほぼ長方形","",120,"1967年","木造","","事務所","北西","市道",7.3,"２種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","大里東","小森江",6,39000000,230,"ほぼ長方形",13,105,"2024年","木造","住宅","住宅","北西","市道",7.3,"１種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","大里本町","小森江",8,450000,135,"ほぼ台形",8,90,"1955年","木造","住宅","その他","接面道路無","","","準工業",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","大里桃山町","門司",26,650000,230,"ほぼ長方形",12,110,"1970年","木造","住宅","住宅","南東","市道",4,"１低住専",50,80,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","高田","門司",10,44000000,150,"長方形",7.5,100,"2025年","木造","住宅","住宅","南西","市道",6,"１種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","谷町","門司港",26,150000,65,"ほぼ整形",7.8,35,"","木造","住宅","住宅","北西","県道",9.5,"１種住居",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","田野浦","門司港","30分～60分",1000000,65,"ほぼ整形",7,85,"1976年","軽量鉄骨造","住宅、店舗","住宅","北西","市道",4.1,"近隣商業",80,200,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","恒見町","下曽根","1H～1H30",28000000,230,"ほぼ台形",13.7,"","2024年","木造","住宅","住宅","南東","市道",6.4,"１種住居",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","永黒","小森江",19,500000,220,"ほぼ台形",12,135,"1983年","木造","共同住宅","住宅","南西","道路",2,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","永黒","小森江",18,400000,500,"袋地等",21,55,"1971年","木造","住宅","住宅","西","市道",9,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","40101","福岡県","北九州市門司区","錦町","門司港",8,4000000,45,"ほぼ整形",5,65,"戦前","木造","住宅","住宅","北東","市道",6.6,"近隣商業",80,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","錦町","門司港",8,200000,55,"ほぼ整形",5,"","","","","住宅","南東","市道",5,"近隣商業",80,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","西新町","門司",29,300000,240,"長方形",14,95,"","木造","住宅","住宅","北","私道",4,"１低住専",50,80,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","大字畑","下曽根","1H～1H30",2000000,165,"長方形",11,80,"1974年","木造","住宅","住宅","南西","市道",4,"１種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","40101","福岡県","北九州市門司区","浜町","門司港",14,5500000,70,"ほぼ整形",7,90,"1971年","木造","住宅、店舗","住宅","北東","市道",15,"商業",80,400,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","柳町","門司",6,36000000,135,"不整形",11.5,110,"2025年","木造","住宅","住宅","北東","市道",6.2,"商業",80,400,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","鴨生田","二島",25,33000000,225,"","",115,"2024年","木造","","","","","","２低住専",60,100,"2024年第4四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","青葉台南","折尾","1H～1H30",24000000,320,"","",170,"1995年","木造","","","北西","公道",17,"１低住専",40,60,"2024年第4四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","青葉台西","折尾","",22000000,245,"","",145,"1991年","鉄骨造","","","北西","公道",6,"１低住専",40,60,"2024年第4四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","今光","藤ノ木",20,2300000,305,"","",65,"1983年","木造","","","南","私道",3.7,"１低住専",50,80,"2024年第4四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","今光","藤ノ木",15,1300000,230,"","",70,"1972年","木造","","","","","","１低住専",50,80,"2024年第4四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","新大谷町","若松","30分～60分",1000000,225,"","",120,"1974年","木造","","","北","公道",4.5,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","東二島","二島",10,14000000,260,"","",90,"1994年","木造","","","東","公道",4.8,"２種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","二島","二島",10,15000000,150,"","",75,"1979年","木造","","","北東","公道",6,"１種住居","","","2024年第4四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","中畑町","藤ノ木","30分～60分",3800000,375,"","",100,"1975年","木造","","","東","私道",3.2,"１中住専",60,160,"2024年第4四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","波打町","若松",25,24000000,145,"","",110,"2024年","木造","","","南","公道",7.7,"１種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","波打町","若松",25,30000000,170,"","",115,"2024年","木造","","","","","","近隣商業",80,200,"2024年第4四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","深町","若松",25,6400000,155,"","",115,"1990年","木造","","","北東","公道",20,"２種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","藤ノ木","藤ノ木",5,25000000,180,"","",115,"2024年","木造","","","北","公道",5.7,"準工業",60,200,"2024年第4四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","古前","若松","",5200000,150,"","",80,"1980年","木造","","","北","公道",6.1,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","大池町","藤ノ木",15,6000000,220,"","",100,"1979年","木造","","","北東","公道","","１低住専",50,80,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","高須南","","",32000000,215,"","",115,"2025年","木造","","","","","","２低住専",60,100,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","畑谷町","若松",25,4000000,215,"","",100,"1982年","木造","","","北","公道",6.4,"１低住専",50,80,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","高須南","","",27000000,495,"","",200,"1984年","木造","","","北","公道",11,"１中住専",50,80,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","畠田","二島",25,27000000,235,"","",140,"2003年","","","","南","公道",6,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","青葉台南","","",18000000,315,"","",170,"1992年","軽量鉄骨造","","","","","","１低住専",40,60,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","畠田","二島",25,30000000,180,"","",120,"2025年","木造","","","","","","１低住専",60,80,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","青葉台西","","",19000000,235,"","",125,"1994年","木造","","","北西","公道",5.9,"１低住専",40,60,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","今光","奥洞海",20,22000000,200,"","",115,"2024年","木造","","","","","","１低住専",50,80,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","塩屋","","",44000000,260,"","",115,"2016年","木造","","","南","公道",6,"１低住専",40,60,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","青葉台西","折尾","1H～1H30",16000000,225,"","",115,"1994年","木造","","","北東","公道",12,"１低住専",40,60,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","今光","藤ノ木",15,1500000,480,"","",95,"1967年","木造","","","北西","公道",5,"１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","新大谷町","若松",25,5900000,260,"","",80,"1977年","木造","","","","","","１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","東二島","二島",5,32000000,165,"","",115,"2025年","木造","","","北東","",6.8,"１種住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","二島","二島",10,17000000,140,"","",80,"1978年","木造","","","","","","１種住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","青葉台西","","",25000000,215,"","",105,"2010年","木造","","","","","","１低住専",40,60,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","小石本村町","若松","30分～60分",6500000,175,"","",95,"1985年","木造","","","東","公道",6,"１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","二島","二島",20,35000000,165,"","",115,"2025年","木造","","","","","","１種住居",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","中畑町","若松","30分～60分",24000000,190,"","",110,"2023年","木造","","","北","公道",6,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","中畑町","若松","30分～60分",24000000,195,"","",110,"2023年","木造","","","北","公道",6,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","古前","若松",20,16000000,165,"","",115,"2000年","木造","","","南西","公道",4,"１低住専",50,80,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","古前","若松",20,33000000,255,"","",105,"2025年","木造","","","北東","公道",6,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","小敷ひびきの","本城","30分～60分",31000000,225,"","",115,"2011年","軽量鉄骨造","","","北","公道",9,"１低住専",40,60,"2025年第1四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","くきのうみ中央","若松","30分～60分",38000000,180,"","",115,"2021年","木造","","","西","公道",6,"準工業",60,200,"2025年第2四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","浜町","若松",20,32000000,130,"","",115,"2025年","木造","","","","","","近隣商業",80,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","浜町","若松",20,30000000,130,"","",115,"2025年","木造","","","","","","近隣商業",80,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","藤ノ木","藤ノ木",10,30000000,230,"","",105,"2025年","木造","","","","","","準工業",70,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","藤ノ木","藤ノ木",10,28000000,225,"","",120,"2025年","木造","","","北","公道",7.2,"準工業",60,200,"2025年第3四半期",""
"宅地(土地と建物)","成約価格情報","","40103","福岡県","北九州市若松区","ひびきの南","本城",25,43000000,215,"","",120,"2019年","軽量鉄骨造","","","南東","公道","","１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40103","福岡県","北九州市若松区","青葉台西","折尾","1H～1H30",21000000,240,"正方形",15,130,"1991年","木造","住宅","住宅","南東","市道",6,"１低住専",40,60,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40103","福岡県","北九州市若松区","青葉台西","折尾","1H～1H30",20000000,210,"ほぼ正方形",14,110,"2008年","木造","住宅","住宅","南東","市道",6,"１低住専",40,60,"2025年第1四半期","調停・競売等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","40103","福岡県","北九州市若松区","青葉台西","折尾","1H～1H30",22000000,290,"ほぼ長方形",17,150,"1992年","軽量鉄骨造","住宅","住宅","南東","市道",6,"１低住専",40,60,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40103","福岡県","北九州市若松区","青葉台西","折尾","1H～1H30",20000000,230,"ほぼ長方形",13,90,"1993年","木造","住宅","住宅","北西","市道",6,"１低住専",40,60,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40103","福岡県","北九州市若松区","青葉台東","折尾","1H～1H30",23000000,350,"ほぼ長方形",17,155,"1998年","木造","住宅","住宅","北西","市道",7.5,"１低住専",40,60,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40103","福岡県","北九州市若松区","青葉台南","折尾","1H～1H30",57000000,230,"ほぼ長方形",12,140,"2025年","木造","住宅","住宅","北東","市道",6,"１低住専",40,60,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40103","福岡県","北九州市若松区","青葉台南","折尾","1H～1H30",51000000,230,"長方形",13,90,"2025年","木造","住宅","住宅","北東","市道",6,"１低住専",40,60,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40103","福岡県","北九州市若松区","青葉台南","折尾",1,20000000,410,"不整形",17,200,"1994年","木造","住宅","住宅","北東","市道",6,"１低住専",40,60,"2025年第2四半期",""
