"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","面積（㎡）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","字国場","","",75000000,230,"長方形",12,230,"1998年","ＲＣ","住宅、店舗","事務所","北","市道",12,"２低住専",50,100,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","古波蔵","壺川",18,23000000,140,"長方形",9,180,"1972年","ＲＣ","共同住宅、店舗","事務所","南東","市道",6,"１種住居",60,200,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","古波蔵","壺川",19,40000000,430,"ほぼ長方形",25,65,"1964年","ブロック造","住宅","住宅","南西","市道",4.5,"２中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","字識名","","",84000000,190,"不整形",25,180,"2021年","ＲＣ","共同住宅","その他","北","市道",7.8,"１低住専",50,100,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","識名","安里",19,26000000,80,"不整形",14,150,"1971年","ＲＣ","住宅、共同住宅、店舗","その他","北西","市道",6.8,"近隣商業",80,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","識名","","",15000000,115,"ほぼ長方形",6,80,"1992年","ＲＣ","住宅","住宅","北東","道路",4.2,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","識名","","",93000000,570,"ほぼ台形",28,720,"1989年","ＲＣ","共同住宅、事務所","その他","北東","市道",6.1,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","識名","","",170000000,740,"ほぼ長方形",22.5,1100,"1990年","ＲＣ","共同住宅","","南","道路",4,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","首里石嶺町","石嶺",11,48000000,110,"長方形",7,75,"2025年","木造","住宅","住宅","南東","道路",4,"１低住専",50,100,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","首里石嶺町","経塚",6,95000000,590,"ほぼ長方形",22,890,"1978年","ＲＣ","その他","事務所","南","県道",14,"２種住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","首里石嶺町","経塚",7,140000000,370,"ほぼ台形",24,1000,"1989年","ＲＣ","共同住宅、駐車場、店舗","住宅","北西","県道",13,"２種住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","首里石嶺町","首里",14,35000000,200,"不整形",19,60,"1983年","ブロック造","住宅","住宅","北西","私道",6.3,"１低住専",50,100,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","首里石嶺町","","",20000000,180,"ほぼ正方形",13,130,"1982年","ＲＣ","住宅","事務所","南西","市道",6.2,"１低住専",50,100,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","首里石嶺町","","",15000000,115,"長方形",7,140,"1975年","ＲＣ","住宅","住宅","南西","私道",4,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","首里石嶺町","","",15000000,115,"長方形",7,140,"1975年","","","住宅","南西","私道",4,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","首里金城町","","",49000000,320,"ほぼ整形",21,145,"1970年","ＲＣ","住宅","その他","西","市道",4.5,"１低住専",50,100,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","首里末吉町","古島",11,69000000,290,"ほぼ長方形",14,140,"2004年","ＲＣ","住宅","事務所","東","市道",5.2,"１種住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","首里末吉町","古島",16,160000000,830,"不整形",14.5,270,"2000年","ＲＣ","住宅、駐車場","その他","西","市道",6,"１低住専",40,80,"2025年第2四半期",""
