"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","面積（㎡）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","木太町","春日川",6,13000000,610,"長方形",30.3,450,"","鉄骨造","住宅","住宅","南","道路",3,"準工業",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","木太町","木太町",7,5000000,230,"ほぼ長方形",14,155,"1966年","木造","住宅","その他","西","私道",4,"準工業",60,200,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","木太町","木太町",11,5600000,150,"ほぼ長方形",14.5,100,"1982年","木造","住宅","住宅","西","私道",4,"準工業",60,200,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","木太町","木太町",4,5000000,170,"ほぼ長方形",12,150,"","鉄骨造","共同住宅、駐車場","その他","西","道路",3.5,"準工業",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","木太町","木太町",10,2400000,90,"長方形",3,65,"1965年","木造","住宅","住宅","東","私道",3,"準工業",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","木太町","木太町",13,21000000,130,"ほぼ台形",14,90,"2024年","木造","住宅","住宅","南","私道",4,"１低住専",60,100,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","木太町","木太町",8,2000000,90,"ほぼ長方形",11.5,60,"1973年","木造","住宅","その他","東","私道",4,"１低住専",60,100,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","木太町","木太東口",10,12000000,210,"ほぼ台形",25,180,"1984年","鉄骨造","事務所、店舗","店舗","南東","市道",6,"１種住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","木太町","木太東口",11,48000000,240,"ほぼ長方形",10,120,"2025年","木造","住宅","住宅","北","私道",6,"１低住専",60,100,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","木太町","木太東口",8,50000,45,"長方形",4,45,"1980年","木造","住宅","住宅","西","私道",4,"１低住専",60,100,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","木太町","木太東口",9,2300000,65,"ほぼ長方形",5.6,50,"1971年","木造","住宅","その他","南","市道",6,"１低住専",60,100,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","木太町","木太東口",7,32000000,165,"ほぼ長方形",12.5,95,"2024年","木造","住宅","住宅","南","市道",5,"１低住専",60,100,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","木太町","林道",12,3000000,80,"長方形",8,70,"1976年","木造","住宅","住宅","北","私道",4,"１低住専",60,100,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","木太町","林道",10,5600000,55,"長方形",4.5,50,"1975年","木造","住宅","","北","私道",4,"１低住専",60,100,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","37201","香川県","高松市","木太町","林道",7,78000000,380,"ほぼ長方形",21.3,140,"2023年","鉄骨造","事務所","店舗","北","県道",22,"近隣商業",80,300,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","木太町","林道",15,10000000,195,"ほぼ正方形",12,115,"1976年","木造","住宅","住宅","南","市道",6,"準工業",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","木太町","元山(高松)",26,14000000,145,"ほぼ長方形",9,140,"1992年","木造","住宅","住宅","南","市道",6,"２低住専",60,150,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","木太町","元山(高松)",20,34000000,140,"長方形",9,90,"2024年","木造","住宅","住宅","北","私道",4.5,"２種住居",60,200,"2025年第2四半期",""
